,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score,Specification,Specification Confidence Score,Specific Component
65,smartwatches sadly still have some degree of compromise you can actually buy a smartwatch with a replaceable cell battery that last for an entire year but the catch is that the watch is a hybrid smartwatch and hybrid smartwatches prioritise being a watch over being a smart device ironically the first ever smartphone that paired to a phone wa actually a hybrid smartwatch the sony ericsson mbw 100 this watch wa a mechanical watch with an led display at the bottom for notification and music and had playback control on the side and incredibly there are still watch that follow similar principle the most modern one i have seen use e ink display a the watch face with hand that will move out of the way whenever you get a notification or navigate through certain menu and setting one of the popular example of a watch with this setup being fossil is hybrid hr watch these however do not have replaceable battery but do have rechargeable battery that only need recharging once every 2 week but another type is a hybrid watch that ha no display at all and will instead point to a number on the dial that you can assign to notification relating to an app or a contact personally i have not had a good experience with fossil is version of these watch on android i had syncing issue and on io it would only accept notification from apps that fossil had personally whitelisted no idea why especially since their hybrid hr watch support all apps but that is how it is but there are other company that make these including none other than armani these watch look like normal watch and do not use much power which is how they are able to keep going for an entire year or more but yeah i have not seen a single hybrid that support third party application and sadly they are rather underrated a watch sure they are more minimalist when it get to functionality but they do have a kind of secret agent spy watch kind of quality to them that i think make them stand out,"['Design Specifications', 'Software', 'Advertising']","[0.5104392766952515, 0.3792259395122528, 0.11033470928668976]",Design Specifications,"['display', 'battery']",0.5104392766952515,NEGATIVE,0.9986698627471924,Capacity,0.31705471873283386,battery
66,i know they are not in the same market bracket but a a long time amazfit user it make me chuckle when people are shocked they get more than a day out of their watch i still have basically all feature 98percent of anyone buying this will ever use but charging more than once a week is not a thing even with always on display active i can not fathom why people accept le than a day battery on stuff,"['Design Specifications', 'Advertising', 'Software']","[0.6050860285758972, 0.2035682499408722, 0.1913457214832306]",Design Specifications,"['display', 'battery']",0.6050860285758972,NEGATIVE,0.9876558780670166,always_on_display,0.38219043612480164,display
67,i know they are not in the same market bracket but a a long time amazfit user it make me chuckle when people are shocked they get more than a day out of their watch i still have basically all feature 98percent of anyone buying this will ever use but charging more than once a week is not a thing even with always on display active i can not fathom why people accept le than a day battery on stuff,"['Design Specifications', 'Advertising', 'Software']","[0.6050860285758972, 0.2035682499408722, 0.1913457214832306]",Design Specifications,"['display', 'battery']",0.6050860285758972,NEGATIVE,0.9876558780670166,Type,0.42676296830177307,battery
68,galaxy watch 4 baby i do construction and it is amazing i get 2 day on it always on display google ect 800bucks is way too much,"['Design Specifications', 'Advertising', 'Software']","[0.44496285915374756, 0.34153929352760315, 0.21349787712097168]",Design Specifications,['display'],0.4449628591537475,NEGATIVE,0.9933005571365356,always_on_display,0.5728175044059753,display
69,what if someone who isnt a avid hiker or anything like that want this watch just cause it a bigger display and battery life i have a bigger wrist so the ultra would look normal on me,"['Design Specifications', 'Advertising', 'Software']","[0.4883062243461609, 0.27526795864105225, 0.23642580211162567]",Design Specifications,"['display', 'battery']",0.4883062243461609,NEGATIVE,0.998057782649994,display_type,0.245526984333992,display
70,what if someone who isnt a avid hiker or anything like that want this watch just cause it a bigger display and battery life i have a bigger wrist so the ultra would look normal on me,"['Design Specifications', 'Advertising', 'Software']","[0.4883062243461609, 0.27526795864105225, 0.23642580211162567]",Design Specifications,"['display', 'battery']",0.4883062243461609,NEGATIVE,0.998057782649994,Capacity,0.38222014904022217,battery
71,to me this doe not get me there i bought an garmin epix 2 this year which is a fenix with that nice oled screen instead of that bland battery saving display that sacrifice some battery but still i get 14 day on that thing with at least an hour of activity every day and with display always on i still get a week sure this doe not have the superb smartwatch feature that apple watch have but the garmin watch are league ahead in activity feature seems to me that if you are into the hole ultra aspect big hike long run and diving the garmin feature set should be so much more appealing especially combined with the battery would love to here a counter point to this,"['Design Specifications', 'Software', 'Advertising']","[0.42450112104415894, 0.3180038630962372, 0.2574949860572815]",Design Specifications,"['display', 'battery']",0.4245011210441589,NEGATIVE,0.8835790753364563,touchscreen_type,0.2773338854312897,display
72,to me this doe not get me there i bought an garmin epix 2 this year which is a fenix with that nice oled screen instead of that bland battery saving display that sacrifice some battery but still i get 14 day on that thing with at least an hour of activity every day and with display always on i still get a week sure this doe not have the superb smartwatch feature that apple watch have but the garmin watch are league ahead in activity feature seems to me that if you are into the hole ultra aspect big hike long run and diving the garmin feature set should be so much more appealing especially combined with the battery would love to here a counter point to this,"['Design Specifications', 'Software', 'Advertising']","[0.42450112104415894, 0.3180038630962372, 0.2574949860572815]",Design Specifications,"['display', 'battery']",0.4245011210441589,NEGATIVE,0.8835790753364563,Type,0.5573732256889343,battery
73,the apple watch ultra is essentially killing the very high end gadget the same way that the pro display xdr did,"['Design Specifications', 'Software', 'Advertising']","[0.5730494856834412, 0.23153801262378693, 0.1954125612974167]",Design Specifications,['display'],0.5730494856834412,NEGATIVE,0.9996870756149292,display_type,0.22185397148132324,display
74,can you try golf apps i am curious a to the display offering with the ultra watch and determine if it worth getting over a garmin watch,"['Design Specifications', 'Advertising', 'Software']","[0.3596486449241638, 0.33532580733299255, 0.305025577545166]",Design Specifications,['display'],0.3596486449241638,NEGATIVE,0.9942805767059326,display_type,0.24234452843666077,display
75,always on display is not a feature for a niche audience on a watch a much a i like apple is implementation of the display that turn on only when you flick your wrist it is not a nice way to check time at a glance once you start having it there is no going back to the old technology it is also much nicer when you are talking to someone to be able to glance in a discreet way without making it look like you are bored or in a hurry to stop the conversation,"['Design Specifications', 'Software', 'Advertising']","[0.6882233619689941, 0.18071618676185608, 0.13106049597263336]",Design Specifications,['display'],0.6882233619689941,NEGATIVE,0.9207539558410645,always_on_display,0.3570062816143036,display
