,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score
75,craig is tech talk no problem and thank you for the time and response apple should have more band option but those apple branded dress brand will probably cost a fortune just look at the basic band the are charging 100 usd for i could only imagine a titanium or stainless steel band cost thank goodness for the like of third party company assisting u normal people with lower price maker like spigen rhino shield caduabe and others are really nice a well i hope next year they make make all the series 9 with a flat display like in the render and maybe a 46mm ultra for people with smaller wrist and more color option,"['Design Specifications', 'Software', 'Advertising']","[0.39025893807411194, 0.36863774061203003, 0.2411033660173416]",Design Specifications,['display'],0.3902589380741119,POSITIVE,0.9737653732299805
76,just got a se over series 8 a i could not really find any real difference between the two i do not need to receive any haptic feedback regarding ovulation nor do i need that immediate access to ecg with that aside being a technophile i could not justify the cost difference between a couple of minor ip cert and a always on display decided to save the money on this choice hmms this weird for me a i always find reason to go with more premium edition of a product simply because i like more feature regardless just not this time edit please help convince me to return the se for a series 8 d,"['Design Specifications', 'Advertising', 'Software']","[0.403438538312912, 0.32156693935394287, 0.27499452233314514]",Design Specifications,['display'],0.403438538312912,NEGATIVE,0.9973357319831848
77,i would say the 7 if you find a price you like the larger always on display is a big one the additional space and keyboard is nice,"['Design Specifications', 'Advertising', 'Software']","[0.42462271451950073, 0.35057833790779114, 0.22479893267154694]",Design Specifications,['display'],0.4246227145195007,POSITIVE,0.9995799660682678
78,i am really thinking of it i have a 38mm aw 3 now and it is kinda slow and i could enjoy it a lot more with a larger display i am getting big into walking now and kinda hope to run again knee pain permitting a i am getting older the ekg would kinda be nice i would love the ultra display intensity but can not justify dollar800 for a watch owch,"['Design Specifications', 'Advertising', 'Software']","[0.3995237648487091, 0.3369114398956299, 0.263564795255661]",Design Specifications,['display'],0.3995237648487091,NEGATIVE,0.8553425669670105
79,i settled for an 8 because of the ultras price even though i liked the look of it and hesitantly returned the 8 for an ultra 6 day later and couldnt be happier id pay more for it the display is night and day better snd it the first watch imo that look designed for a man and doesnt need a cover,"['Design Specifications', 'Advertising', 'Software']","[0.4777336120605469, 0.2795161306858063, 0.24275025725364685]",Design Specifications,['display'],0.4777336120605469,NEGATIVE,0.9720421433448792
80,suggest mentioning much brighter display and enhanced gps which can get you straight back to your hotel room in tokyo,"['Design Specifications', 'Advertising', 'Software']","[0.4416612684726715, 0.36661675572395325, 0.19172196090221405]",Design Specifications,['display'],0.4416612684726715,POSITIVE,0.6025546789169312
81,awesome review loving my ultra been going between the trail loop in black gray and the midnight ocean band my favorite part are the display battery life and design,"['Design Specifications', 'Advertising', 'Software']","[0.5334805846214294, 0.2719537913799286, 0.19456559419631958]",Design Specifications,"['display', 'battery']",0.5334805846214294,POSITIVE,0.9990261793136597
82,i got the series 8 for the always on display and the keyboard,"['Design Specifications', 'Software', 'Advertising']","[0.5362512469291687, 0.3366805911064148, 0.12706813216209412]",Design Specifications,['display'],0.5362512469291687,NEGATIVE,0.884755551815033
83,the ultra is my favourite apple watch to date i love it style overall design and sturdiness coming from a series 2 it wa a huge leap for me a you can imagine it doe not look too big on my wrist 17 5 cm and so far i find it pretty comfortable to wear for extended period of time oh and i love the flat display everything is much more readable,"['Design Specifications', 'Software', 'Advertising']","[0.5457759499549866, 0.2530185580253601, 0.20120546221733093]",Design Specifications,['display'],0.5457759499549866,POSITIVE,0.9995414018630981
84,gregsgadgets i guess that our opinion is different i want that big display but it is just not my style,"['Design Specifications', 'Advertising', 'Software']","[0.5792834162712097, 0.2693046033382416, 0.1514119952917099]",Design Specifications,['display'],0.5792834162712097,NEGATIVE,0.9996960163116455
85,how do i keep the actual clock to stay on display,"['Design Specifications', 'Advertising', 'Software']","[0.6915748715400696, 0.17415598034858704, 0.134269118309021]",Design Specifications,['display'],0.6915748715400696,NEGATIVE,0.9964585900306702
86,i do not understand having always on display on a watch i do not need the screen on when i am not looking at it just drain battery more i would think,"['Design Specifications', 'Software', 'Advertising']","[0.5164270997047424, 0.31263408064842224, 0.17093881964683533]",Design Specifications,"['display', 'battery']",0.5164270997047424,NEGATIVE,0.9991078972816467
87,would not you turn your wrist to see the face anyway i am not sure the point of an always on display i would assume that would wear the battery out faster,"['Design Specifications', 'Software', 'Advertising']","[0.5195068717002869, 0.29039835929870605, 0.19009478390216827]",Design Specifications,"['display', 'battery']",0.5195068717002869,NEGATIVE,0.999032735824585
88,"I upgraded from Gen 2 watch and big difference. Not just the size but over all performance and features. Basically after some research why spend the $$ on the latest 7 model when this 6 model does the same thing. Battery is great all day use even with the always on display from 0700 to 2300 no problems, when I turned off the always on display I had more battery still left over.  Now with the 8 model to be release and only add on feather is a temp check, no sir this is the way to go!","['Design Specifications', 'Advertising', 'Software']","[0.4489644169807434, 0.2842274606227875, 0.2668081223964691]",Design Specifications,"['display', 'battery']",0.4489644169807434,NEGATIVE,0.969600260257721
